URL,Page Type,Target City,Primary Keyword,Secondary Keywords,Long-Tail Keywords,Search Intent,Title Tag Score,Content Score,Schema Score,Internal Linking Score,Local Relevance Score,GBP Alignment Score,Page Speed Score,Mobile Score,AEO Score,GEO Score,Technical SEO Score,EEAT Score,Conversion Score,Priority,Recommended Actions
/guides/meridian-remodeling-guide,guide:location,Meridian,Meridian Remodeling Guide,remodeling in Meridian Idaho; Meridian home renovation,what does it cost to remodel a home in Meridian Idaho,Informational / Local,8,4,7,8,6,3,8,8,5,5,9,4,7,High,"Expand from ~168 to 500-700 words: Meridian housing stock by era, permit specifics, cost bands, neighborhood call-outs, link to /areas page"
/guides/eagle-remodeling-guide,guide:location,Eagle,Eagle Remodeling Guide,remodeling in Eagle Idaho; Eagle home renovation,what does it cost to remodel a home in Eagle Idaho,Informational / Local,8,4,7,8,6,3,8,8,5,5,9,4,7,High,"Expand from ~162 to 500-700 words: Eagle housing stock by era, permit specifics, cost bands, neighborhood call-outs, link to /areas page"
/guides/kuna-remodeling-guide,guide:location,Kuna,Kuna Remodeling Guide,remodeling in Kuna Idaho; Kuna home renovation,what does it cost to remodel a home in Kuna Idaho,Informational / Local,8,3,7,8,6,3,8,8,5,5,9,4,7,High,"Expand from ~124 to 500-700 words: Kuna housing stock by era, permit specifics, cost bands, neighborhood call-outs, link to /areas page"
/guides/star-remodeling-guide,guide:location,Star,Star Remodeling Guide,remodeling in Star Idaho; Star home renovation,what does it cost to remodel a home in Star Idaho,Informational / Local,8,3,7,8,6,3,8,8,5,5,9,4,7,High,"Expand from ~121 to 500-700 words: Star housing stock by era, permit specifics, cost bands, neighborhood call-outs, link to /areas page"
/guides/middleton-remodeling-guide,guide:location,Middleton,Middleton Remodeling Guide,remodeling in Middleton Idaho; Middleton home renovation,what does it cost to remodel a home in Middleton Idaho,Informational / Local,8,3,7,8,6,3,8,8,5,5,9,4,7,High,"Expand from ~139 to 500-700 words: Middleton housing stock by era, permit specifics, cost bands, neighborhood call-outs, link to /areas page"
/guides/nampa-remodeling-guide,guide:location,Nampa,Nampa Remodeling Guide,remodeling in Nampa Idaho; Nampa home renovation,what does it cost to remodel a home in Nampa Idaho,Informational / Local,8,3,7,8,6,3,8,8,5,5,9,4,7,High,"Expand from ~141 to 500-700 words: Nampa housing stock by era, permit specifics, cost bands, neighborhood call-outs, link to /areas page"
/guides/caldwell-remodeling-guide,guide:location,Caldwell,Caldwell Remodeling Guide,remodeling in Caldwell Idaho; Caldwell home renovation,what does it cost to remodel a home in Caldwell Idaho,Informational / Local,8,4,7,8,6,3,8,8,5,5,9,4,7,High,"Expand from ~233 to 500-700 words: Caldwell housing stock by era, permit specifics, cost bands, neighborhood call-outs, link to /areas page"
/guides/north-end-remodeling-guide,guide:neighborhood,Boise,North End Remodeling,remodeling North End Boise; North End home renovation,remodeling rules for North End homes; can I remodel a historic home in North End,Informational / Local,8,3,7,8,6,3,8,8,5,6,9,4,7,High,"Expand from ~136 to 500+ words: era-specific housing stock, historic-district rules where relevant, local project example"
/guides/boise-bench-remodeling-guide,guide:neighborhood,Boise,Boise Bench Remodeling,remodeling Boise Bench Boise; Boise Bench home renovation,remodeling rules for Boise Bench homes; can I remodel a historic home in Boise Bench,Informational / Local,8,3,7,8,6,3,8,8,5,6,9,4,7,High,"Expand from ~140 to 500+ words: era-specific housing stock, historic-district rules where relevant, local project example"
/guides/harris-ranch-remodeling-guide,guide:neighborhood,Boise,Harris Ranch Remodeling,remodeling Harris Ranch Boise; Harris Ranch home renovation,remodeling rules for Harris Ranch homes; can I remodel a historic home in Harris Ranch,Informational / Local,8,3,7,8,6,3,8,8,5,6,9,4,7,High,"Expand from ~120 to 500+ words: era-specific housing stock, historic-district rules where relevant, local project example"
/guides/east-boise-remodeling-guide,guide:neighborhood,Boise,East Boise Remodeling,remodeling East Boise Boise; East Boise home renovation,remodeling rules for East Boise homes; can I remodel a historic home in East Boise,Informational / Local,8,3,7,8,6,3,8,8,5,6,9,4,7,High,"Expand from ~127 to 500+ words: era-specific housing stock, historic-district rules where relevant, local project example"
/guides/hidden-springs-remodeling-guide,guide:neighborhood,Boise,Hidden Springs Remodeling,remodeling Hidden Springs Boise; Hidden Springs home renovation,remodeling rules for Hidden Springs homes; can I remodel a historic home in Hidden Springs,Informational / Local,8,3,7,8,6,3,8,8,5,6,9,4,7,High,"Expand from ~128 to 500+ words: era-specific housing stock, historic-district rules where relevant, local project example"
/guides/eagle-foothills-remodeling-guide,guide:neighborhood,Boise,Eagle Foothills Remodeling,remodeling Eagle Foothills Boise; Eagle Foothills home renovation,remodeling rules for Eagle Foothills homes; can I remodel a historic home in Eagle Foothills,Informational / Local,8,3,7,8,6,3,8,8,5,6,9,4,7,High,"Expand from ~136 to 500+ words: era-specific housing stock, historic-district rules where relevant, local project example"
/blog/kitchen-remodel-cost-boise,blog,Treasure Valley,Kitchen Remodel Cost Boise (2026 Planning Ranges),see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Commercial Investigation,8,7,7,8,6,3,8,8,7,6,9,4,6,Medium,Add named author with credentials and dateModified; refresh with current-year cost data
/blog/bathroom-remodel-cost-boise,blog,Treasure Valley,Bathroom Remodel Cost Boise: Guest vs Master Bath,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Commercial Investigation,8,6,7,8,6,3,8,8,7,6,9,4,6,High,Expand from 299 to 600+ words with Boise-market specifics and tables; add named author
/blog/whole-home-remodel-cost-boise,blog,Treasure Valley,Whole Home Remodel Cost Boise,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Commercial Investigation,8,4,7,8,6,3,8,8,7,4,9,4,6,High,Expand from 245 to 600+ words with Boise-market specifics and tables; add named author
/blog/home-addition-cost-boise,blog,Treasure Valley,Home Addition Cost Boise,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Commercial Investigation,8,4,7,8,6,3,8,8,7,4,9,4,6,High,Expand from 243 to 600+ words with Boise-market specifics and tables; add named author
/blog/luxury-remodel-cost-boise,blog,Treasure Valley,Luxury Remodel Cost Boise & Eagle,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Commercial Investigation,8,4,7,8,6,3,8,8,7,4,9,4,6,High,Expand from 230 to 600+ words with Boise-market specifics and tables; add named author
/blog/remodel-cost-per-square-foot-boise,blog,Treasure Valley,Cost Per Square Foot to Remodel a Home in Boise,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Commercial Investigation,8,4,7,8,6,3,8,8,7,4,9,4,6,High,Expand from 234 to 600+ words with Boise-market specifics and tables; add named author
/blog/what-impacts-remodeling-costs-boise,blog,Treasure Valley,What Impacts Remodeling Costs in Boise?,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Commercial Investigation,8,6,7,8,6,3,8,8,7,6,9,4,6,High,Expand from 251 to 600+ words with Boise-market specifics and tables; add named author
/blog/how-to-budget-remodel-boise,blog,Treasure Valley,How to Budget for a Remodel in Boise,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Commercial Investigation,8,4,7,8,6,3,8,8,7,4,9,4,6,Medium,Expand from 238 to 600+ words with Boise-market specifics and tables; add named author
/blog/kitchen-remodel-timeline-boise,blog,Treasure Valley,Kitchen Remodel Timeline Boise,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,6,3,8,8,5,4,9,4,6,High,"Thin (135 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/kitchen-layout-ideas-boise-homes,blog,Treasure Valley,Kitchen Layout Ideas for Boise Homes,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,6,3,8,8,5,4,9,4,6,High,"Thin (139 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/kitchen-cabinet-trends,blog,Treasure Valley,Kitchen Cabinet Trends,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (135 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/quartz-vs-quartzite-kitchen,blog,Treasure Valley,Quartz vs Quartzite for Kitchen Countertops,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (133 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/kitchen-remodel-roi,blog,Treasure Valley,Kitchen Remodel ROI in Boise,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,6,3,8,8,5,4,9,4,6,High,"Thin (135 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/open-concept-kitchen-remodeling,blog,Treasure Valley,Open Concept Kitchen Remodeling,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,2,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (85 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/kitchen-island-design-guide,blog,Treasure Valley,Kitchen Island Design Guide,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (133 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/walk-in-pantry-design-guide,blog,Treasure Valley,Walk-In Pantry Design Guide,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (131 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/walk-in-shower-guide,blog,Treasure Valley,Walk-In Shower Guide,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,2,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (77 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/curbless-shower-guide,blog,Treasure Valley,Curbless Shower Guide,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (130 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/luxury-bathroom-features,blog,Treasure Valley,Luxury Bathroom Features,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (130 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/small-bathroom-remodel-ideas,blog,Treasure Valley,Small Bathroom Remodel Ideas,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (134 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/aging-in-place-bathroom-design,blog,Treasure Valley,Aging-in-Place Bathroom Design,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (130 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/bathroom-remodel-roi,blog,Treasure Valley,Bathroom Remodel ROI,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (130 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/bathroom-layout-planning-guide,blog,Treasure Valley,Bathroom Layout Planning Guide,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (134 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/primary-suite-additions,blog,Treasure Valley,Primary Suite Additions,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (135 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/bedroom-additions,blog,Treasure Valley,Bedroom Additions,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (131 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/second-story-additions,blog,Treasure Valley,Second Story Additions,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (135 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/garage-conversions,blog,Treasure Valley,Garage Conversions,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (131 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/adu-guide-boise,blog,Treasure Valley,ADU Guide Boise,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,6,3,8,8,5,4,9,4,6,High,"Thin (135 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/multigenerational-living-remodels,blog,Treasure Valley,Multigenerational Living Remodels,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (135 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/home-addition-timeline-guide,blog,Treasure Valley,Home Addition Timeline Guide,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (139 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/remodeling-vs-moving,blog,Treasure Valley,Remodeling vs Moving,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (137 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/whole-home-remodel-timeline,blog,Treasure Valley,Whole Home Remodel Timeline,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (141 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/living-through-a-remodel,blog,Treasure Valley,Living Through a Remodel,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (141 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/remodel-planning-guide,blog,Treasure Valley,Remodel Planning Guide,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (137 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/remodeling-mistakes-to-avoid,blog,Treasure Valley,Remodeling Mistakes to Avoid,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (141 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/design-build-process-guide,blog,Treasure Valley,Design-Build Process Guide,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (137 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/questions-to-ask-remodeling-contractor,blog,Treasure Valley,Questions to Ask a Remodeling Contractor,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (138 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/remodeling-contractor-red-flags,blog,Treasure Valley,Remodeling Contractor Red Flags,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (130 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/design-build-vs-general-contractor,blog,Treasure Valley,Design-Build vs General Contractor,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (130 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/fixed-price-vs-cost-plus,blog,Treasure Valley,Fixed Price vs Cost Plus,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Commercial Investigation,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (134 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/how-to-compare-remodeling-estimates,blog,Treasure Valley,How to Compare Remodeling Estimates,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (134 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/why-remodeling-bids-vary,blog,Treasure Valley,Why Remodeling Bids Vary So Much,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (138 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/what-makes-great-remodeling-contractor,blog,Treasure Valley,What Makes a Great Remodeling Contractor,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (138 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/consultation-process-remodeling,blog,Treasure Valley,What to Expect During the Consultation Process,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (142 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/remodeling-timeline-guide,blog,Treasure Valley,Remodeling Timeline Guide,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (125 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/boise-permit-guide,blog,Treasure Valley,Boise Permit Guide,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,6,3,8,8,5,4,9,4,6,High,"Thin (125 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/preconstruction-guide,blog,Treasure Valley,Preconstruction Guide,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (121 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/design-development-guide,blog,Treasure Valley,Design Development Guide,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (125 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/material-selection-guide,blog,Treasure Valley,Material Selection Guide,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (125 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/construction-phase-guide,blog,Treasure Valley,Construction Phase Guide,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (125 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/punch-list-guide,blog,Treasure Valley,Punch List Guide,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (125 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/warranty-guide-remodeling,blog,Treasure Valley,Warranty Guide,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (121 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/addition-roi-remodeling,blog,Treasure Valley,Addition ROI,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (134 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/outdoor-living-roi,blog,Treasure Valley,Outdoor Living ROI,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (138 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/exterior-remodeling-roi,blog,Treasure Valley,Exterior Remodeling ROI,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (138 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/energy-efficiency-roi,blog,Treasure Valley,Energy Efficiency ROI,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (138 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/remodeling-before-selling,blog,Treasure Valley,Remodeling Before Selling,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (138 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/remodeling-long-term-living,blog,Treasure Valley,Remodeling for Long-Term Living,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (142 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/outdoor-kitchens-boise,blog,Treasure Valley,Outdoor Kitchens,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,6,3,8,8,5,4,9,4,6,High,"Thin (130 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/covered-patios-boise,blog,Treasure Valley,Covered Patios,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,6,3,8,8,5,4,9,4,6,High,"Thin (130 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/decks-vs-patios-boise,blog,Treasure Valley,Decks vs Patios,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,6,3,8,8,5,4,9,4,6,High,"Thin (134 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/outdoor-fireplaces-boise,blog,Treasure Valley,Outdoor Fireplaces,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,6,3,8,8,5,4,9,4,6,High,"Thin (130 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/outdoor-entertaining-spaces,blog,Treasure Valley,Outdoor Entertaining Spaces,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (134 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/luxury-outdoor-living,blog,Treasure Valley,Luxury Outdoor Living,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,4,3,8,8,5,4,9,4,6,High,"Thin (134 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/backyard-transformations-boise,blog,Treasure Valley,Backyard Transformations,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,3,7,8,6,3,8,8,5,4,9,4,6,High,"Thin (130 words): expand to 600+ words or consolidate into its hub pillar; add Boise-specific data, cost/timeline table, named author"
/blog/ada-vs-canyon-county-permit-timelines,blog,Treasure Valley,Ada vs Canyon County Remodel Permits: Timelines Homeowners Should Know,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,4,7,8,6,3,8,8,5,4,9,4,6,Medium,Expand from 153 to 600+ words with Boise-market specifics and tables; add named author
/blog/how-to-choose-design-build-contractor,blog,Treasure Valley,How to Choose a Design-Build Remodeling Contractor in Boise,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,4,7,8,6,3,8,8,5,4,9,4,6,Medium,Expand from 185 to 600+ words with Boise-market specifics and tables; add named author
/blog/whole-home-remodel-planning-checklist,blog,Treasure Valley,Whole-Home Remodel Planning Checklist for Treasure Valley Homeowners,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,4,7,8,6,3,8,8,5,4,9,4,6,Medium,Expand from 166 to 600+ words with Boise-market specifics and tables; add named author
/blog/room-addition-guide-treasure-valley,blog,Treasure Valley,Room Addition Guide: Matching Your Home in the Treasure Valley,see 03-keyword-strategy.md cluster mapping,question-form variants of title (see 03-keyword-strategy.md),Informational,8,4,7,8,6,3,8,8,5,4,9,4,6,Medium,Expand from 177 to 600+ words with Boise-market specifics and tables; add named author
/blog/category/remodeling-costs,hub,Treasure Valley,Boise Remodeling Costs (category hub),category navigation,n/a (navigational hub),Navigational,8,6,7,8,5,3,8,8,5,5,9,4,6,Low,Add 150-word hub intro with local context and links to pillar + top clusters
/blog/category/kitchen-remodeling,hub,Treasure Valley,Kitchen Remodeling (category hub),category navigation,n/a (navigational hub),Navigational,8,6,7,8,5,3,8,8,5,5,9,4,6,Low,Add 150-word hub intro with local context and links to pillar + top clusters
